tweet_id,created_at,user,full_text,favorite_count,retweet_count,hashtags
1.6633126876677407e+18,2023-05-29 22:33:42+00:00,CayleeGuy,"RT @aDEPRACofficial: Good morning Locknation! 

I don’t know about you, but I think the Best of British shows should be picked up by the Be…",0.0,38.0,#BBCforLockwoodandCo
1.663312638967677e+18,2023-05-29 22:33:30+00:00,CayleeGuy,RT @Thebiscuitrule: Just politely kicking in the doors @bbc asking them to #savelockwoodandco I mean how could you not want a home-grown Br…,0.0,56.0,#BBCforLockwoodandCo
1.6631227547810363e+18,2023-05-29 09:58:58+00:00,AndBenlovesrey,"RT @lockwoodandco13: we're almost at 17K! DON'T FORGET TO SHARE THE PETITION. #SaveLockwoodandCo #BBCforLockwoodandCo
https://t.co/lpGqOWca…",0.0,32.0,#BBCforLockwoodandCo
1.6630620249459057e+18,2023-05-29 05:57:39+00:00,Icebirdzzz,RT @Tatty_paints: #SaveLockwoodandCo #BBCforLockwoodandCo #lockwoodandcoseason2 https://t.co/3kUXJMJBND,0.0,32.0,#BBCforLockwoodandCo
1.6630613838675067e+18,2023-05-29 05:55:06+00:00,Icebirdzzz,"RT @lavenderghostco: OH MY GOD THOSE NUMBERS 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥
#BBCforLockwoodandCo #SaveLockwoodandCo https://t.co/cgdMEsbOps",0.0,6.0,#BBCforLockwoodandCo
1.6630613292744376e+18,2023-05-29 05:54:53+00:00,Icebirdzzz,"RT @lockeybae: Yess yess a babishly charming heartthrob🤌🏻
#CameronChapman
#BBCforLockwoodandCo",0.0,2.0,#BBCforLockwoodandCo
1.6629602814613545e+18,2023-05-28 23:13:22+00:00,Lockwood1494,RT @pao_morquecho: 💙🖤⚔️ #LockwoodandCoSeason2 #renewlockwoodandco #SaveLockwoodandCo #BringBackLockwoodandCo #locklyle #TogetherForLockwood…,0.0,1.0,#BBCforLockwoodandCo
1.6629600436150354e+18,2023-05-28 23:12:25+00:00,Lockwood1494,"RT @arangoussis2001: Reminder to vote for #LockwoodandCo at the national film awards!
#SaveLockwoodandCo 
#PrimeForLockwoodandCo 
#DisneyFo…",0.0,2.0,#BBCforLockwoodandCo
1.66296002218206e+18,2023-05-28 23:12:20+00:00,pao_morquecho,💙🖤⚔️ #LockwoodandCoSeason2 #renewlockwoodandco #SaveLockwoodandCo #BringBackLockwoodandCo #locklyle #TogetherForLockwoodandCo #DisneyForLockwoodandCo #BBCforLockwoodandCo #Primeforlockwoodandco #AppleTVforLockwoodandCo https://t.co/4xNUy3nIh8,1.0,1.0,#BBCforLockwoodandCo
1.6628960430324777e+18,2023-05-28 18:58:06+00:00,sayuxcreations,"RT @alice_mirror_: Sorry, but I'm still sobbing 🥹🥹🥹🥹🥹
#SaveLockwoodanCo 
#BBCforLockwoodandCo https://t.co/QdmykcXB9w",0.0,46.0,#BBCforLockwoodandCo
1.6628935296835912e+18,2023-05-28 18:48:07+00:00,lockwoodandco13,"RT @arangoussis2001: Reminder to vote for #LockwoodandCo at the national film awards!
#SaveLockwoodandCo 
#PrimeForLockwoodandCo 
#DisneyFo…",0.0,2.0,#BBCforLockwoodandCo
1.662869598385914e+18,2023-05-28 17:13:01+00:00,arangoussis2001,"Reminder to vote for #LockwoodandCo at the national film awards!
#SaveLockwoodandCo 
#PrimeForLockwoodandCo 
#DisneyForLockwoodandCo 
#bbcforlockwoodandco https://t.co/fOg8yuDi0i",3.0,2.0,#BBCforLockwoodandCo
1.6628179538830746e+18,2023-05-28 13:47:48+00:00,Tealover_reads,"RT @alice_mirror_: Sorry, but I'm still sobbing 🥹🥹🥹🥹🥹
#SaveLockwoodanCo 
#BBCforLockwoodandCo https://t.co/QdmykcXB9w",0.0,46.0,#BBCforLockwoodandCo
1.6627801111736934e+18,2023-05-28 11:17:26+00:00,DorisJo57262851,"RT @avcdsmthrules: @BBCOne If you're after great character developments like Ms Marisa Coulter's in HDM, Lockwood&amp;Co is right up your alley…",0.0,1.0,#BBCforLockwoodandCo
1.6627801057338327e+18,2023-05-28 11:17:24+00:00,ElissaLash49281,RT @Lockwood1494: @BBCOne @DisneyPlus @netflix Take note. Lockwood and co is one of a kind. #SaveLockwoodandCo #BBCForLockwoodandCo https:/…,0.0,1.0,#BBCforLockwoodandCo
1.6626695304376852e+18,2023-05-28 03:58:01+00:00,cassiesnowberry,"RT @lockwoody_: idk if i said this on here before but i take gif requests 😌 preferably lockwood but i do the rest as well, so if you have a…",0.0,3.0,#BBCforLockwoodandCo
1.6626336180599808e+18,2023-05-28 01:35:19+00:00,mysticmarigoId,"RT @lavenderghostco: i love george karim
that's it, that's the tweet
#SaveLockwoodandCo #BBCforLockwoodandCo https://t.co/FdF6SKB3pY",0.0,9.0,#BBCforLockwoodandCo
1.6625707734904136e+18,2023-05-27 21:25:36+00:00,artoo_and_3PO,"RT @cassiesnowberry: Never give up, never surrender.
#SaveLockwoodandCo
#BBCforLockwoodandCo
#AppleTVforLockwoodandCo 

Twelve times a fan…",0.0,31.0,#BBCforLockwoodandCo
1.6625661211138908e+18,2023-05-27 21:07:06+00:00,Icebirdzzz,"RT @earthtoeleanore: Saving all my hugs for George! 🫂🧡
#SaveLockwoodandCo
#BBCforLockwoodandCo https://t.co/0LWeXYeuSF",0.0,31.0,#BBCforLockwoodandCo
1.662565977266045e+18,2023-05-27 21:06:32+00:00,Icebirdzzz,"RT @lavenderghostco: HIS EXPRESSION 😭😭😭

#SaveLockwoodandCo #BBCforLockwoodandCo",0.0,2.0,#BBCforLockwoodandCo
1.6624794473819095e+18,2023-05-27 15:22:42+00:00,averagebabyface,"❤️⚔️ #SaveLockwoodandCo #BBCforLockwoodandCo
#lockwoodandco",0.0,0.0,#BBCforLockwoodandCo
1.662479114370941e+18,2023-05-27 15:21:22+00:00,averagebabyface,RT @ajlockwoods: ❤️⚔️ #SaveLockwoodandCo #BBCforLockwoodandCo,0.0,3.0,#BBCforLockwoodandCo
1.6624291244625306e+18,2023-05-27 12:02:44+00:00,PriankaAlamgir,"RT @Earthling738: We live in times in which there is a huge gap between the critics  score and the audience score. More often than not, the…",0.0,61.0,#BBCforLockwoodandCo
1.6623310503353876e+18,2023-05-27 05:33:01+00:00,Thebiscuitrule,@lockwoody_ @BBCOne I think the bonus pedantry also seals the deal 🖤 #JustRecklessEnough #SaveLockwoodandCo #BBCForLockwoodandCo,2.0,0.0,#BBCforLockwoodandCo
1.6623223290731192e+18,2023-05-27 04:58:22+00:00,Tortoislume,@lockwoodandco13 💪 #SaveLockwoodandCo #PrimeForLockwoodandCo #BBCforLockwoodandCo #DisneyforLockwoodandCo #AppleTVforLockwoodandCo,1.0,0.0,#BBCforLockwoodandCo
1.6623174054422774e+18,2023-05-27 04:38:48+00:00,Andyacosta_1Q84,"RT @lavenderghostco: ALRIGHT LOCKNATION 🚨

You know what your agency is! ⚔️🔥⚔️

So what is your Talent in Lockwood and Co?? 
⚔️⚔️⚔️⚔️
#BBCf…",0.0,27.0,#BBCforLockwoodandCo
1.6622796345268265e+18,2023-05-27 02:08:43+00:00,Lualovelocklyle,"RT @lavenderghostco: ALRIGHT LOCKNATION 🚨

You know what your agency is! ⚔️🔥⚔️

So what is your Talent in Lockwood and Co?? 
⚔️⚔️⚔️⚔️
#BBCf…",0.0,27.0,#BBCforLockwoodandCo
1.6622340278210806e+18,2023-05-26 23:07:29+00:00,lockwoodandco7,"I really don't understand why the show was cancelled. Less watched? Was it over budget? Why???
#PrimeForLockwoodAndCo
 #BBCforLockwoodandCo 
#AppleTVforLockwoodandCo 
#DisneyForLockwoodandCo 
#SaveLockwoodandCo #LockwoodandCo",0.0,0.0,#BBCforLockwoodandCo
1.6622331331089367e+18,2023-05-26 23:03:56+00:00,lockwoodandco7,"HAHAHAHAJhha you are amazing

#PrimeForLockwoodAndCo
 #BBCforLockwoodandCo 
#AppleTVforLockwoodandCo 
#DisneyForLockwoodandCo 
#SaveLockwoodandCo #LockwoodandCo https://t.co/KcpTW9ayBD",1.0,0.0,#BBCforLockwoodandCo
1.662230695492612e+18,2023-05-26 22:54:15+00:00,lockwoodandco7,"SOMEONE HEAR US!! 
#PrimeForLockwoodAndCo
 #BBCforLockwoodandCo 
#AppleTVforLockwoodandCo 
#DisneyForLockwoodandCo 

#SaveLockwoodandCo #LockwoodandCo",0.0,0.0,#BBCforLockwoodandCo
1.662228980726915e+18,2023-05-26 22:47:26+00:00,lockwoodandco7,"I don't know, maybe if the age range was a little higher we could get the second season

#savelockwoodandco #lockwoodandco #BBCforLockwoodandCo 
#AppleTVforLockwoodandCo",0.0,0.0,#BBCforLockwoodandCo
1.662221347135828e+18,2023-05-26 22:17:06+00:00,kiaramicea,"RT @tinakover: I think we can do this.
#LockwoodandCo
#SaveLockwoodandCo
#DisneyForLockwoodandCo 
#HuluforLockwoodandCo
#AcornTVforLockwood…",0.0,5.0,#BBCforLockwoodandCo
1.662210433145799e+18,2023-05-26 21:33:44+00:00,jelly_iss,"RT @lockwoodandco13: Dear @BBCOne, please consider picking up Lockwood &amp; Co. It's a British supernatural show with amazing score on Rotten…",0.0,69.0,#BBCforLockwoodandCo
1.6622037690801193e+18,2023-05-26 21:07:15+00:00,joey_on_cola,RT @cxpectations: give me lockwood and co season 2 before i lose my sanity #SaveLockwoodandCo #BBCforLockwoodandCo https://t.co/uNVdg5PM0g,0.0,101.0,#BBCforLockwoodandCo
1.662203121546809e+18,2023-05-26 21:04:41+00:00,freefrommars,"RT @nemesisn15: #LockNation, hear me out: Ruby and Ali can bring pasta, and I just put on the stove enough sauce for everyone.
Pasta party…",0.0,10.0,#BBCforLockwoodandCo
1.662196281232466e+18,2023-05-26 20:37:30+00:00,Thebiscuitrule,@lockwoody_ Got to be the Beeb for me. Bring back Clockwood is GENIUS. 🤣 @BBCOne You NEED this show 🖤💙🧡 #SaveLockwoodandCo #BBCforLockwoodandCo https://t.co/TKEudyrlCq,4.0,0.0,#BBCforLockwoodandCo
1.662190065924096e+18,2023-05-26 20:12:48+00:00,M_Ancsi,"RT @chaotic_gumball: My friends just dropped off his rapier....its all coming together 😤😤
#BBCforLockwoodandCo
#SaveLockwoodandCo https://t…",0.0,9.0,#BBCforLockwoodandCo
1.662189508094247e+18,2023-05-26 20:10:35+00:00,flythesail_,"RT @Snezhevika_art: #SaveLockwoodandCo 
 #BBCforLockwoodandCo 
new day
new sticker https://t.co/dx0mZIxvUh",0.0,63.0,#BBCforLockwoodandCo
1.6621821428630856e+18,2023-05-26 19:41:19+00:00,cygnetofthesea,It’s insane how so many of the Pinterest/moodboard pics I’ve been seeing actually look like they could be Lucy and Lockwood 😭 #SaveLockwoodandCo #BBCforLockwoodandCo https://t.co/l0OskYUtKg,4.0,0.0,#BBCforLockwoodandCo
1.6621821355647795e+18,2023-05-26 19:41:17+00:00,M_Ancsi,"RT @tinakover: I think we can do this.
#LockwoodandCo
#SaveLockwoodandCo
#DisneyForLockwoodandCo 
#HuluforLockwoodandCo
#AcornTVforLockwood…",0.0,5.0,#BBCforLockwoodandCo
1.6621815778020393e+18,2023-05-26 19:39:04+00:00,M_Ancsi,"RT @cassiesnowberry: Never give up, never surrender.
#SaveLockwoodandCo
#BBCforLockwoodandCo
#AppleTVforLockwoodandCo 

Twelve times a fan…",0.0,31.0,#BBCforLockwoodandCo
1.6621756233373942e+18,2023-05-26 19:15:24+00:00,bl00dwaters,RT @cxpectations: give me lockwood and co season 2 before i lose my sanity #SaveLockwoodandCo #BBCforLockwoodandCo https://t.co/uNVdg5PM0g,0.0,101.0,#BBCforLockwoodandCo
1.6621658771925238e+18,2023-05-26 18:36:41+00:00,lorrriiinn,RT @cxpectations: give me lockwood and co season 2 before i lose my sanity #SaveLockwoodandCo #BBCforLockwoodandCo https://t.co/uNVdg5PM0g,0.0,101.0,#BBCforLockwoodandCo
1.6621652571570504e+18,2023-05-26 18:34:13+00:00,BeckGilet,"RT @Earthling738: We live in times in which there is a huge gap between the critics  score and the audience score. More often than not, the…",0.0,61.0,#BBCforLockwoodandCo
1.6621645658727383e+18,2023-05-26 18:31:28+00:00,slytheresy,@GeorginaStroud1 @JonathanAStroud The Poltergeist at Aickmeres for sure. That thing was unstoppable. #SaveLockwoodandCo #PrimeForLockwoodandCo #BBCforLockwoodandCo #DisneyForLockwoodandCo,3.0,0.0,#BBCforLockwoodandCo
1.6621604639106417e+18,2023-05-26 18:15:10+00:00,Selene549105,"RT @Earthling738: We live in times in which there is a huge gap between the critics  score and the audience score. More often than not, the…",0.0,61.0,#BBCforLockwoodandCo
1.6621600527177485e+18,2023-05-26 18:13:32+00:00,2vargas2jpablos,"RT @cassiesnowberry: Never give up, never surrender.
#SaveLockwoodandCo
#BBCforLockwoodandCo
#AppleTVforLockwoodandCo 

Twelve times a fan…",0.0,31.0,#BBCforLockwoodandCo
1.6621535460016783e+18,2023-05-26 17:47:41+00:00,mackenzieck,"RT @alice_mirror_: The light, the coziness, the iron trio. All three of them were injured, but now they are safe, together and gradually he…",0.0,22.0,#BBCforLockwoodandCo
1.662153478720848e+18,2023-05-26 17:47:25+00:00,mackenzieck,RT @Thebiscuitrule: Just Anthony bloody Lockwood reading in the papers that @BBCOne acquired him and his iconic pink socks for another seas…,0.0,31.0,#BBCforLockwoodandCo
1.6621525871795896e+18,2023-05-26 17:43:52+00:00,mackenzieck,RT @Thebiscuitrule: That option might be @BBC @BBCOne perhaps? You have the opportunity  to help an ever increasing fanbase keep the most i…,0.0,37.0,#BBCforLockwoodandCo
1.6621518047237898e+18,2023-05-26 17:40:46+00:00,mackenzieck,RT @cxpectations: give me lockwood and co season 2 before i lose my sanity #SaveLockwoodandCo #BBCforLockwoodandCo https://t.co/uNVdg5PM0g,0.0,101.0,#BBCforLockwoodandCo
1.6621320796336128e+18,2023-05-26 16:22:23+00:00,Becca_Baciata,"RT @viv_winternight: Dear @BBCOne , @BBCiPlayer , please hear me out.

Lockwood and Co is quintessentially British, for all audiences, visu…",0.0,38.0,#BBCforLockwoodandCo
1.662113137074512e+18,2023-05-26 15:07:07+00:00,vansunshin3,"RT @cassiesnowberry: Never give up, never surrender.
#SaveLockwoodandCo
#BBCforLockwoodandCo
#AppleTVforLockwoodandCo 

Twelve times a fan…",0.0,31.0,#BBCforLockwoodandCo
1.6621098822948782e+18,2023-05-26 14:54:11+00:00,ghisooya,"RT @35portland__row: Come on @BBCOne you need some ghoul busting action 🤘🏼👻 ⚔️ highly rated, widely loved and needs a new home #SaveLockwoo…",0.0,23.0,#BBCforLockwoodandCo
1.662109743958352e+18,2023-05-26 14:53:38+00:00,ghisooya,"RT @Earthling738: We live in times in which there is a huge gap between the critics  score and the audience score. More often than not, the…",0.0,61.0,#BBCforLockwoodandCo
1.6621092408599552e+18,2023-05-26 14:51:38+00:00,ghisooya,"RT @amelia_argent: Hey, if you read this, please, stop for a second. Could you send here your favorite pics of Lockwood and Co cast? And ad…",0.0,27.0,#BBCforLockwoodandCo
1.662108893449945e+18,2023-05-26 14:50:15+00:00,ghisooya,"RT @lavenderghostco: ALRIGHT LOCKNATION 🚨

You know what your agency is! ⚔️🔥⚔️

So what is your Talent in Lockwood and Co?? 
⚔️⚔️⚔️⚔️
#BBCf…",0.0,27.0,#BBCforLockwoodandCo
1.6621024203845222e+18,2023-05-26 14:24:32+00:00,lovinpages,RT @MLorcaWriter: Let’s see what the collective can do! @savelockwoodco ! #SaveLockwoodandCo #BBCforLockwoodandCo,0.0,2.0,#BBCforLockwoodandCo
